"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","multiv_log_score"
"244","dengueSJ",1,4,"naive",1010,63.7368421052635,2854.82954392551,25,88,4,203,43,4.66236603332362,NA
"245","dengueSJ",1,5,"naive",1010,65.3684210526314,3001.18667560921,25,90,4,208,51,4.77402434264964,NA
"246","dengueSJ",1,6,"naive",1010,63.1052631578947,2799.157225066,25,87,4,201,46,4.69598827437107,NA
"247","dengueSJ",1,7,"naive",1010,60.2105263157896,2551.00574725664,23,83,3,191,60,4.89408804859491,NA
"248","dengueSJ",1,8,"naive",1010,60.1052631578943,2542.1990227267,23,83,3,191,52,4.76700505826489,NA
"249","dengueSJ",1,1,"naive",1011,68.4736842105268,3287.12121222672,27,94,4,217,38,4.64784557729711,NA
"250","dengueSJ",1,2,"naive",1011,68.7368421052643,3312.17170660997,27,95,4,218,43,4.69968821552151,NA
"251","dengueSJ",1,3,"naive",1011,63.7368421052638,2852.47098053119,25,88,4,203,43,4.66199049508537,NA
"252","dengueSJ",1,4,"naive",1011,65.3684210526323,2998.70581445297,25,90,4,208,51,4.77360028482536,NA
"253","dengueSJ",1,5,"naive",1011,63.1052631578959,2796.84517287301,25,87,4,201,46,4.69558489679483,NA
"254","dengueSJ",1,6,"naive",1011,60.2105263157901,2548.9009449235,23,83,3,191,60,4.89362893947818,NA
"255","dengueSJ",1,7,"naive",1011,60.1052631578957,2540.10157340927,23,83,3,191,52,4.76655915868868,NA
"256","dengueSJ",1,8,"naive",1011,59.4210526315794,2483.27647027465,23,82,3,189,74,5.13801604186245,NA
"257","dengueSJ",1,1,"naive",1012,68.7368421052635,3310.03572356852,27,95,4,218,43,4.69941996097555,NA
"258","dengueSJ",1,2,"naive",1012,63.736842105263,2850.63444331812,25,88,4,202,43,4.66169793308376,NA
"259","dengueSJ",1,3,"naive",1012,65.3684210526317,2996.77404791877,25,90,4,208,51,4.77326988685889,NA
"260","dengueSJ",1,4,"naive",1012,63.1052631578946,2795.04485243157,25,87,4,200,46,4.69527062543856,NA
"261","dengueSJ",1,5,"naive",1012,60.2105263157894,2547.26200326084,23,83,3,191,60,4.89327120809574,NA
"262","dengueSJ",1,6,"naive",1012,60.1052631578949,2538.46835730262,23,83,3,191,52,4.76621172824644,NA
"263","dengueSJ",1,7,"naive",1012,59.4210526315795,2481.68022608197,23,82,3,189,74,5.13768064370541,NA
"264","dengueSJ",1,8,"naive",1012,51.7894736842106,1891.81107839358,20,71,3,165,57,4.8493300786957,NA
"265","dengueSJ",1,1,"naive",1013,63.7368421052631,2848.44107234952,25,88,4,202,43,4.66134836351347,NA
"266","dengueSJ",1,2,"naive",1013,65.3684210526316,2994.46694485318,25,90,4,208,51,4.77287506628889,NA
"267","dengueSJ",1,3,"naive",1013,63.1052631578947,2792.89473504638,25,87,4,200,46,4.69489509193103,NA
"268","dengueSJ",1,4,"naive",1013,60.2105263157893,2545.30462007437,23,83,3,191,60,4.89284369719292,NA
"269","dengueSJ",1,5,"naive",1013,60.1052631578947,2536.51781213078,23,83,3,191,52,4.76579653708542,NA
"270","dengueSJ",1,6,"naive",1013,59.4210526315787,2479.77383635765,23,82,3,189,74,5.13727984304188,NA
"271","dengueSJ",1,7,"naive",1013,51.7894736842102,1890.36292688355,20,71,3,165,57,4.84890820590126,NA
"272","dengueSJ",1,8,"naive",1013,44,1371.09906486221,17,61,2,140,54,4.82060375670839,NA
"273","dengueSJ",1,1,"naive",1014,65.3684210526312,2991.96473517302,25,90,4,207,51,4.77244657660134,NA
"274","dengueSJ",1,2,"naive",1014,63.1052631578943,2790.56278697913,25,87,4,200,46,4.69448755379154,NA
"275","dengueSJ",1,3,"naive",1014,60.2105263157891,2543.1817053117,23,83,3,191,60,4.8923796957503,NA
"276","dengueSJ",1,4,"naive",1014,60.1052631578943,2534.40231365854,23,83,3,191,52,4.76534591864699,NA
"277","dengueSJ",1,5,"naive",1014,59.4210526315789,2477.70622746177,23,82,3,189,74,5.13684485720181,NA
"278","dengueSJ",1,6,"naive",1014,51.7894736842105,1888.7923083964,20,71,3,165,57,4.84845032915271,NA
"279","dengueSJ",1,7,"naive",1014,44,1369.96537813245,17,61,2,140,54,4.82016722555244,NA
"280","dengueSJ",1,8,"naive",1014,35.578947368421,902.566817720308,14,49,2,114,35,4.36203772413256,NA
"281","dengueSJ",1,1,"naive",1015,63.1052631578947,2787.94658478684,25,87,4,200,46,4.69403003272566,NA
"282","dengueSJ",1,2,"naive",1015,60.2105263157892,2540.80001665653,23,83,3,191,60,4.89185871663632,NA
"283","dengueSJ",1,3,"naive",1015,60.1052631578946,2532.02894530675,23,83,3,191,52,4.76483998044975,NA
"284","dengueSJ",1,4,"naive",1015,59.4210526315788,2475.38658621317,23,82,3,189,74,5.13635648834963,NA
"285","dengueSJ",1,5,"naive",1015,51.7894736842103,1887.03023848275,20,71,3,165,57,4.84793623345378,NA
"286","dengueSJ",1,6,"naive",1015,43.9999999999999,1368.69350001925,17,61,2,140,54,4.81967711952006,NA
"287","dengueSJ",1,7,"naive",1015,35.5789473684209,901.735195028726,14,49,2,114,35,4.3615247865143,NA
"288","dengueSJ",1,8,"naive",1015,32.8947368421051,773.288727428713,13,45,2,105,61,5.24199869392084,NA
"289","dengueSJ",1,1,"naive",1016,60.2105263157897,2538.53467042919,23,83,3,191,60,4.89136277585368,NA
"290","dengueSJ",1,2,"naive",1016,60.105263157895,2529.77151294663,23,83,3,191,52,4.76435837200853,NA
"291","dengueSJ",1,3,"naive",1016,59.4210526315792,2473.18025645637,23,82,3,189,74,5.13589162171198,NA
"292","dengueSJ",1,4,"naive",1016,51.7894736842108,1885.35424341826,20,71,3,165,57,4.84744685179182,NA
"293","dengueSJ",1,5,"naive",1016,43.9999999999999,1367.48375151616,17,61,2,140,54,4.81921059711946,NA
"294","dengueSJ",1,6,"naive",1016,35.5789473684211,900.944196036111,14,49,2,114,35,4.3610365082899,NA
"295","dengueSJ",1,7,"naive",1016,32.8947368421054,772.612578174734,13,45,2,105,61,5.241796838101,NA
"296","dengueSJ",1,8,"naive",1016,35.2105263157895,882.746799684543,14,49,2,112,68,5.40138307189082,NA
"297","dengueSJ",1,1,"naive",1017,60.105263157895,2527.21913633552,23,83,3,191,52,4.7638133865751,NA
"298","dengueSJ",1,2,"naive",1017,59.421052631579,2470.68565924622,23,82,3,189,74,5.13536560163209,NA
"299","dengueSJ",1,3,"naive",1017,51.7894736842107,1883.45927164479,20,71,3,165,57,4.84689306080317,NA
"300","dengueSJ",1,4,"naive",1017,44.0000000000005,1366.11594363007,17,61,2,140,54,4.81868270088856,NA
"301","dengueSJ",1,5,"naive",1017,35.5789473684212,900.049849271261,14,49,2,114,35,4.36048396717807,NA
"302","dengueSJ",1,6,"naive",1017,32.8947368421053,771.848086811897,13,45,2,105,61,5.24156875065633,NA
"303","dengueSJ",1,7,"naive",1017,35.2105263157897,881.870878996323,14,49,2,112,68,5.40120684656313,NA
"304","dengueSJ",1,8,"naive",1017,31.5263157894738,710.277550151104,12,43,1,101,44,4.67253420407029,NA
"305","dengueSJ",1,1,"naive",1018,59.4210526315781,2468.2648509233,23,82,3,188,74,5.13485471768579,NA
"306","dengueSJ",1,2,"naive",1018,51.7894736842097,1881.62035215018,20,71,3,164,57,4.84635517358462,NA
"307","dengueSJ",1,3,"naive",1018,43.9999999999993,1364.78859478935,17,61,2,140,54,4.81816999215918,NA
"308","dengueSJ",1,4,"naive",1018,35.5789473684206,899.18195681827,14,49,2,113,35,4.35994729517523,NA
"309","dengueSJ",1,5,"naive",1018,32.8947368421049,771.106208705722,13,45,2,105,61,5.24134755467437,NA
"310","dengueSJ",1,6,"naive",1018,35.2105263157889,881.020867586184,14,49,2,112,68,5.40103607964869,NA
"311","dengueSJ",1,7,"naive",1018,31.5263157894732,709.59611243878,12,43,1,101,44,4.67207777985622,NA
"312","dengueSJ",1,8,"naive",1018,32.8421052631574,768.693190238174,13,45,2,105,51,4.88894351081743,NA
"313","dengueSJ",1,1,"naive",1019,51.7894736842107,1879.84373979067,20,71,3,164,57,4.8458350641567,NA
"314","dengueSJ",1,2,"naive",1019,44.0000000000002,1363.50621980627,17,61,2,140,54,4.8176742547266,NA
"315","dengueSJ",1,3,"naive",1019,35.578947368421,898.343470705488,14,49,2,113,35,4.3594283619552,NA
"316","dengueSJ",1,4,"naive",1019,32.8947368421054,770.389467262401,13,45,2,105,61,5.24113398961349,NA
"317","dengueSJ",1,5,"naive",1019,35.2105263157895,880.199656662378,14,49,2,112,68,5.40087132976336,NA
"318","dengueSJ",1,6,"naive",1019,31.5263157894737,708.937763519474,12,43,2,101,44,4.67163652257667,NA
"319","dengueSJ",1,7,"naive",1019,32.8421052631581,767.978740532621,13,45,2,105,51,4.88856722581058,NA
"320","dengueSJ",1,8,"naive",1019,29.9473684210527,641.203768845002,11,41,1,96,60,5.3251628234683,NA
"321","dengueSJ",1,1,"naive",1020,44.0000000000001,1362.16309549193,17,61,2,140,54,4.81715461015887,NA
"322","dengueSJ",1,2,"naive",1020,35.5789473684212,897.465263394727,14,49,2,113,35,4.35888437578485,NA
"323","dengueSJ",1,3,"naive",1020,32.8947368421055,769.638771972564,13,45,2,105,61,5.24091045189187,NA
"324","dengueSJ",1,4,"naive",1020,35.2105263157897,879.339542909768,14,49,2,112,68,5.40069901986839,NA
"325","dengueSJ",1,5,"naive",1020,31.5263157894739,708.248226954514,12,43,2,101,44,4.67117404754511,NA
"326","dengueSJ",1,6,"naive",1020,32.8421052631579,767.230445545921,13,45,2,105,51,4.88817293183613,NA
"327","dengueSJ",1,7,"naive",1020,29.9473684210527,640.581571449203,11,41,1,96,60,5.32503693278859,NA
"328","dengueSJ",1,8,"naive",1020,27.2105263157896,531.33488191511,10,38,1,87,65,5.69840478607753,NA
"329","dengueSJ",1,1,"naive",1021,35.5789473684211,896.627492842731,14,49,2,113,35,4.35836498847353,NA
"330","dengueSJ",1,2,"naive",1021,32.8947368421052,768.922642193587,13,45,2,105,61,5.24069734546898,NA
"331","dengueSJ",1,3,"naive",1021,35.2105263157894,878.519032804149,14,49,2,112,68,5.40053487828472,NA
"332","dengueSJ",1,4,"naive",1021,31.5263157894737,707.590439867602,12,43,2,101,44,4.67073256691382,NA
"333","dengueSJ",1,5,"naive",1021,32.8421052631579,766.516605548959,13,45,2,105,51,4.88779661805144,NA
"334","dengueSJ",1,6,"naive",1021,29.9473684210528,639.988022922185,11,41,1,96,60,5.32491715418331,NA
"335","dengueSJ",1,7,"naive",1021,27.2105263157895,530.844863067134,10,38,1,87,65,5.69855807137401,NA
"336","dengueSJ",1,8,"naive",1021,25.2631578947368,459.390081140771,10,35,1,81,47,4.98380601188851,NA
"337","dengueSJ",1,1,"naive",1022,32.894736842105,768.176872239193,13,45,2,105,61,5.24047556341428,NA
"338","dengueSJ",1,2,"naive",1022,35.2105263157892,877.664562284958,14,49,2,112,68,5.40036418739813,NA
"339","dengueSJ",1,3,"naive",1022,31.5263157894735,706.905427373757,12,43,2,101,44,4.67027250174911,NA
"340","dengueSJ",1,4,"naive",1022,32.8421052631576,765.77322014924,13,45,2,105,51,4.88740454723288,NA
"341","dengueSJ",1,5,"naive",1022,29.9473684210524,639.369907783092,12,41,1,96,60,5.3247927468582,NA
"342","dengueSJ",1,6,"naive",1022,27.2105263157892,530.334562637458,10,38,1,87,65,5.69871857086774,NA
"343","dengueSJ",1,7,"naive",1022,25.2631578947367,458.950208123189,10,35,1,81,47,4.98358451419054,NA
"344","dengueSJ",1,8,"naive",1022,22.9473684210525,380.769302015792,9,32,1,74,71,6.41031552145443,NA
"345","dengueSJ",1,1,"naive",1023,35.2105263157895,877.27719411773,14,49,2,112,68,5.40028688836594,NA
"346","dengueSJ",1,2,"naive",1023,31.5263157894738,706.594881803952,12,43,2,101,44,4.67006382950012,NA
"347","dengueSJ",1,3,"naive",1023,32.842105263158,765.436211635361,13,45,2,105,51,4.88722674363307,NA
"348","dengueSJ",1,4,"naive",1023,29.9473684210527,639.089689655981,12,41,1,96,60,5.32473645859164,NA
"349","dengueSJ",1,5,"naive",1023,27.2105263157895,530.103221546412,10,38,1,87,65,5.69879162534406,NA
"350","dengueSJ",1,6,"naive",1023,25.2631578947369,458.750794801367,10,35,1,81,47,4.98348414663292,NA
"351","dengueSJ",1,7,"naive",1023,22.9473684210527,380.604772177139,9,32,1,74,71,6.41066095484545,NA
"352","dengueSJ",1,8,"naive",1023,20.0000000000001,291.682355769607,8,28,1,64,75,7.1078421478361,NA
"353","dengueSJ",1,1,"naive",1024,31.5263157894735,706.343588750943,12,43,2,101,44,4.66989492422639,NA
"354","dengueSJ",1,2,"naive",1024,32.8421052631577,765.163504803974,13,45,2,105,51,4.88708283730867,NA
"355","dengueSJ",1,3,"naive",1024,29.9473684210525,638.86293752838,12,41,1,96,60,5.32469096098751,NA
"356","dengueSJ",1,4,"naive",1024,27.2105263157893,529.916020649969,10,38,1,87,65,5.6988508750871,NA
"357","dengueSJ",1,5,"naive",1024,25.2631578947367,458.58942981238,10,35,1,81,47,4.98340295082029,NA
"358","dengueSJ",1,6,"naive",1024,22.9473684210524,380.471634855322,9,32,1,74,71,6.4109407875745,NA
"359","dengueSJ",1,7,"naive",1024,19.9999999999999,291.581222503941,8,28,1,64,75,7.10834728291059,NA
"360","dengueSJ",1,8,"naive",1024,19.5263157894736,278.395505863329,7,27,1,63,61,6.27874964138021,NA
"361","dengueSJ",1,1,"naive",1025,32.8421052631577,764.527645052243,13,45,2,105,51,4.8867471996798,NA
"362","dengueSJ",1,2,"naive",1025,29.9473684210523,638.334228545075,12,41,1,96,60,5.32458505290112,NA
"363","dengueSJ",1,3,"naive",1025,27.2105263157893,529.479531710792,10,38,1,87,65,5.69898949241602,NA
"364","dengueSJ",1,4,"naive",1025,25.2631578947367,458.213181438573,10,35,1,81,47,4.98321370463497,NA
"365","dengueSJ",1,5,"naive",1025,22.9473684210525,380.161203818574,9,32,1,74,71,6.41159433626514,NA
"366","dengueSJ",1,6,"naive",1025,19.9999999999999,291.345414061327,8,28,1,64,75,7.10952677465491,NA
"367","dengueSJ",1,7,"naive",1025,19.5263157894735,278.170735019495,7,27,1,63,61,6.27941078203954,NA
"368","dengueSJ",1,8,"naive",1025,19.5789473684209,279.619555259436,7,27,1,63,53,5.75665185983383,NA
"369","dengueSJ",1,1,"naive",1026,29.9473684210525,637.87816162602,12,41,1,96,60,5.32449389553252,NA
"370","dengueSJ",1,2,"naive",1026,27.2105263157895,529.103014246591,10,38,1,87,65,5.69910959074209,NA
"371","dengueSJ",1,3,"naive",1026,25.2631578947368,457.888627776611,10,35,1,81,47,4.98305054450679,NA
"372","dengueSJ",1,4,"naive",1026,22.9473684210527,379.893424509009,9,32,1,74,71,6.41215930038341,NA
"373","dengueSJ",1,5,"naive",1026,20.0000000000001,291.142004561385,8,28,1,64,75,7.11054611202146,NA
"374","dengueSJ",1,6,"naive",1026,19.5263157894737,277.976846605493,7,27,1,63,61,6.2799822937062,NA
"375","dengueSJ",1,7,"naive",1026,19.578947368421,279.424620216221,7,27,1,63,53,5.7569505393468,NA
"376","dengueSJ",1,8,"naive",1026,14.5263157894737,157.563111769168,5,20,0,47,40,5.50254337018497,NA
"377","dengueSJ",1,1,"naive",1027,27.2105263157896,528.956907032078,10,38,1,87,65,5.69915632635621,NA
"378","dengueSJ",1,2,"naive",1027,25.263157894737,457.762685062084,10,35,1,81,47,4.98298725155793,NA
"379","dengueSJ",1,3,"naive",1027,22.9473684210528,379.7895130235,9,32,1,74,71,6.41237883652268,NA
"380","dengueSJ",1,4,"naive",1027,20.0000000000001,291.063071714256,8,28,1,64,75,7.11094214022036,NA
"381","dengueSJ",1,5,"naive",1027,19.5263157894738,277.90160840597,7,27,1,63,61,6.28020437027975,NA
"382","dengueSJ",1,6,"naive",1027,19.5789473684212,279.348975873308,7,27,1,63,53,5.75706663872455,NA
"383","dengueSJ",1,7,"naive",1027,14.5263157894738,157.521471959177,5,20,0,47,40,5.50266191732501,NA
"384","dengueSJ",1,8,"naive",1027,13.1578947368422,130.480900153331,5,18,0,43,73,8.97807382154779,NA
"385","dengueSJ",1,1,"naive",1028,25.2631578947368,457.843725040021,10,35,1,81,47,4.9830279771203,NA
"386","dengueSJ",1,2,"naive",1028,22.9473684210526,379.856376633076,9,32,1,74,71,6.41223755285485,NA
"387","dengueSJ",1,3,"naive",1028,20,291.113862394875,8,28,1,64,75,7.1106872786364,NA
"388","dengueSJ",1,4,"naive",1028,19.5263157894737,277.950021702861,7,27,1,63,61,6.280061451948,NA
"389","dengueSJ",1,5,"naive",1028,19.578947368421,279.397650510058,7,27,1,63,53,5.75699191995598,NA
"390","dengueSJ",1,6,"naive",1028,14.5263157894737,157.548265801884,5,20,0,47,40,5.50258562365563,NA
"391","dengueSJ",1,7,"naive",1028,13.1578947368421,130.502883654292,5,18,0,43,73,8.97749511468742,NA
"392","dengueSJ",1,8,"naive",1028,13.3157894736842,133.493955803556,5,19,0,43,51,6.76266635098552,NA
"393","dengueSJ",1,1,"naive",1029,22.9473684210528,379.69411052304,9,32,1,74,71,6.41258054461462,NA
"394","dengueSJ",1,2,"naive",1029,20.0000000000001,290.990602429967,8,28,1,64,75,7.11130597326321,NA
"395","dengueSJ",1,3,"naive",1029,19.5263157894738,277.832531226199,7,27,1,63,61,6.28040841061086,NA
"396","dengueSJ",1,4,"naive",1029,19.5789473684211,279.279525807953,7,27,1,63,53,5.75717332826089,NA
"397","dengueSJ",1,5,"naive",1029,14.5263157894738,157.48324190239,5,20,0,47,40,5.50277085300502,NA
"398","dengueSJ",1,6,"naive",1029,13.1578947368422,130.449533600228,5,18,0,43,73,8.9788999161028,NA
"399","dengueSJ",1,7,"naive",1029,13.3157894736843,133.439317665788,5,19,0,43,51,6.76328062932687,NA
"400","dengueSJ",1,8,"naive",1029,10.7368421052632,88.8361835922821,4,15,0,35,68,9.74304616469336,NA
"401","dengueSJ",1,1,"naive",1030,19.9999999999998,291.307241090864,8,28,1,64,75,7.1097179348111,NA
"402","dengueSJ",1,2,"naive",1030,19.5263157894735,278.134348829556,7,27,1,63,61,6.27951794971985,NA
"403","dengueSJ",1,3,"naive",1030,19.5789473684208,279.582972653172,7,27,1,63,53,5.75670785597904,NA
"404","dengueSJ",1,4,"naive",1030,14.5263157894735,157.650279759957,5,20,0,47,40,5.50229555839655,NA
"405","dengueSJ",1,5,"naive",1030,13.157894736842,130.586582882126,5,18,0,43,73,8.97529378620342,NA
"406","dengueSJ",1,6,"naive",1030,13.3157894736841,133.579675865548,5,19,0,43,51,6.76170389320054,NA
"407","dengueSJ",1,7,"naive",1030,10.736842105263,88.9274386789294,4,15,0,35,68,9.73859817663882,NA
"408","dengueSJ",1,8,"naive",1030,10.6315789473683,87.2965420046512,4,15,0,35,31,5.36859099679763,NA
"409","dengueSJ",1,1,"naive",1031,19.5263157894738,278.686730945247,7,27,1,63,61,6.27789526336022,NA
"410","dengueSJ",1,2,"naive",1031,19.5789473684212,280.138336583239,7,27,1,63,53,5.75586053709655,NA
"411","dengueSJ",1,3,"naive",1031,14.5263157894738,157.955989977443,5,20,0,47,40,5.50143020759825,NA
"412","dengueSJ",1,4,"naive",1031,13.1578947368422,130.837408451766,5,18,0,43,73,8.9687160650132,NA
"413","dengueSJ",1,5,"naive",1031,13.3157894736843,133.836557367742,5,19,0,43,51,6.75882886693206,NA
"414","dengueSJ",1,6,"naive",1031,10.7368421052632,89.0944523894279,4,15,0,35,68,9.73048407447857,NA
"415","dengueSJ",1,7,"naive",1031,10.6315789473685,87.4602969893488,4,15,0,35,31,5.36753841871654,NA
"416","dengueSJ",1,8,"naive",1031,10.2631578947369,81.8593740388966,4,14,0,34,38,6.30084615625982,NA
"417","dengueSJ",1,1,"naive",1032,19.578947368421,280.443814817202,7,27,1,63,53,5.75539698302486,NA
"418","dengueSJ",1,2,"naive",1032,14.5263157894737,158.124146050041,5,20,0,47,40,5.500956704987,NA
"419","dengueSJ",1,3,"naive",1032,13.1578947368421,130.975375193751,5,18,0,43,73,8.96511015415611,NA
"420","dengueSJ",1,4,"naive",1032,13.3157894736842,133.977855178745,5,19,0,43,51,6.75725332705214,NA
"421","dengueSJ",1,5,"naive",1032,10.7368421052632,89.1863183723786,4,15,0,35,68,9.72603547955211,NA
"422","dengueSJ",1,6,"naive",1032,10.6315789473684,87.5503705083877,4,15,0,35,31,5.36696216139442,NA
"423","dengueSJ",1,7,"naive",1032,10.2631578947368,81.94331300472,4,14,0,34,38,6.29949130475328,NA
"424","dengueSJ",1,8,"naive",1032,9.05263157894737,64.8208290483424,3,13,0,30,48,8.16704842352796,NA
"425","dengueSJ",1,1,"naive",1033,14.5263157894736,158.206823736026,5,20,0,47,40,5.50072454076461,NA
"426","dengueSJ",1,2,"naive",1033,13.157894736842,131.043209621576,5,18,0,43,73,8.96334038279273,NA
"427","dengueSJ",1,3,"naive",1033,13.3157894736842,134.047327400995,5,19,0,43,51,6.75648019963322,NA
"428","dengueSJ",1,4,"naive",1033,10.7368421052631,89.2314863331527,4,15,0,35,68,9.72385200711315,NA
"429","dengueSJ",1,5,"naive",1033,10.6315789473684,87.5946571642757,4,15,0,35,31,5.36667953518469,NA
"430","dengueSJ",1,6,"naive",1033,10.2631578947368,81.9845834706092,4,14,0,34,38,6.29882647480266,NA
"431","dengueSJ",1,7,"naive",1033,9.05263157894735,64.852938067747,3,13,0,30,48,8.16553788369465,NA
"432","dengueSJ",1,8,"naive",1033,9.94999999999989,77.3613545625939,4,14,0,33,47,7.54967442238222,NA
"433","dengueSJ",1,1,"naive",1034,13.157894736842,131.112666804604,5,18,0,43,73,8.96153042483299,NA
"434","dengueSJ",1,2,"naive",1034,13.3157894736841,134.11846155825,5,19,0,43,51,6.75568961444419,NA
"435","dengueSJ",1,3,"naive",1034,10.7368421052631,89.2777348152149,4,15,0,35,68,9.72161887633747,NA
"436","dengueSJ",1,4,"naive",1034,10.6315789473683,87.640003258616,4,15,0,35,31,5.36639062736691,NA
"437","dengueSJ",1,5,"naive",1034,10.2631578947367,82.0268412207633,4,14,0,34,38,6.29814663547288,NA
"438","dengueSJ",1,6,"naive",1034,9.05263157894728,64.8858152085902,3,13,0,30,48,8.16399301102134,NA
"439","dengueSJ",1,7,"naive",1034,9.94999999999972,77.401072849782,4,14,0,33,47,7.54843622929686,NA
"440","dengueSJ",1,8,"naive",1034,10.4999999999999,85.6140706718392,4,15,0,35,62,9.13474486627014,NA
"441","dengueSJ",1,1,"naive",1035,13.3157894736842,134.689965061275,5,19,0,43,51,6.74937579166009,NA
"442","dengueSJ",1,2,"naive",1035,10.7368421052632,89.6493027163209,4,15,0,35,68,9.70377158149245,NA
"443","dengueSJ",1,3,"naive",1035,10.6315789473684,88.0043212285485,4,15,0,35,31,5.36408699690833,NA
"444","dengueSJ",1,4,"naive",1035,10.2631578947369,82.3663469262504,4,14,0,34,38,6.29271736949313,NA
"445","dengueSJ",1,5,"naive",1035,9.05263157894738,65.1499555581268,3,13,0,30,48,8.15164708516199,NA
"446","dengueSJ",1,6,"naive",1035,9.95000000000003,77.7201760927121,4,14,0,33,47,7.53854277962063,NA
"447","dengueSJ",1,7,"naive",1035,10.5,85.9694266732807,4,15,0,35,62,9.11909097726593,NA
"448","dengueSJ",1,8,"naive",1035,10.05,79.1892359870116,4,14,0,33,64,9.65818292585896,NA
"449","dengueSJ",1,1,"naive",1036,10.7368421052632,89.8134086379727,4,15,0,35,68,9.69594206506495,NA
"450","dengueSJ",1,2,"naive",1036,10.6315789473684,88.1652251603799,4,15,0,35,31,5.36307941776852,NA
"451","dengueSJ",1,3,"naive",1036,10.2631578947369,82.5162923239537,4,14,0,34,38,6.29033786206209,NA
"452","dengueSJ",1,4,"naive",1036,9.05263157894738,65.2666152463754,3,13,0,30,48,8.14623143170357,NA
"453","dengueSJ",1,5,"naive",1036,9.95000000000006,77.8611105803979,4,14,0,33,47,7.53420384696635,NA
"454","dengueSJ",1,6,"naive",1036,10.5,86.1263724803796,4,15,0,35,62,9.11222401240048,NA
"455","dengueSJ",1,7,"naive",1036,10.05,79.3330175641686,4,14,0,33,64,9.65037124538009,NA
"456","dengueSJ",1,8,"naive",1036,9.60000000000001,72.8174738121705,3,13,0,32,65,10.1054962214023,NA
"457","dengueSJ",1,1,"naive",1037,10.6315789473684,88.6082530715428,4,15,0,35,31,5.36033593898155,NA
"458","dengueSJ",1,2,"naive",1037,10.2631578947368,82.9291473460586,4,14,0,34,38,6.28384366884296,NA
"459","dengueSJ",1,3,"naive",1037,9.05263157894736,65.5878224251776,3,13,0,30,48,8.13143599736595,NA
"460","dengueSJ",1,4,"naive",1037,9.94999999999997,78.2491552414532,3,14,0,33,47,7.5223528719855,NA
"461","dengueSJ",1,5,"naive",1037,10.5,86.5585022132793,4,15,0,35,62,9.09346284850788,NA
"462","dengueSJ",1,6,"naive",1037,10.05,79.7289013133498,4,14,0,33,64,9.62902703952224,NA
"463","dengueSJ",1,7,"naive",1037,9.60000000000003,73.178698992979,3,13,0,32,65,10.0819411962977,NA
"464","dengueSJ",1,8,"naive",1037,12.35,117.571160125397,4,17,0,41,80,10.049350681503,NA
"465","dengueSJ",1,1,"naive",1038,10.2631578947369,82.980639163465,4,14,0,34,38,6.28303957031597,NA
"466","dengueSJ",1,2,"naive",1038,9.05263157894738,65.627883803906,3,13,0,30,48,8.12960251983211,NA
"467","dengueSJ",1,3,"naive",1038,9.95000000000007,78.2975526782365,3,14,0,33,47,7.5208845731113,NA
"468","dengueSJ",1,4,"naive",1038,10.5,86.612397997783,4,15,0,35,62,9.09113784889496,NA
"469","dengueSJ",1,5,"naive",1038,10.05,79.7782764514378,4,14,0,33,64,9.62638172882665,NA
"470","dengueSJ",1,6,"naive",1038,9.60000000000001,73.223751469167,3,13,0,32,65,10.079021709514,NA
"471","dengueSJ",1,7,"naive",1038,12.3500000000001,117.645720849133,4,17,0,41,80,10.0465278589988,NA
"472","dengueSJ",1,8,"naive",1038,13.95,148.296149037311,5,19,0,46,95,10.6418096384702,NA
"473","dengueSJ",1,1,"naive",1039,9.05263157894745,65.7272369332896,3,13,0,30,48,8.12506668843786,NA
"474","dengueSJ",1,2,"naive",1039,9.95000000000027,78.4175794209792,3,14,0,33,47,7.51725243740123,NA
"475","dengueSJ",1,3,"naive",1039,10.5000000000001,86.7460607677853,4,15,0,35,62,9.08538596439346,NA
"476","dengueSJ",1,4,"naive",1039,10.0500000000001,79.9007279156302,4,14,0,33,64,9.61983722246622,NA
"477","dengueSJ",1,5,"naive",1039,9.60000000000011,73.3354826336429,3,13,0,32,65,10.0717987226205,NA
"478","dengueSJ",1,6,"naive",1039,12.3500000000001,117.83063313791,4,17,0,41,80,10.0395443892049,NA
"479","dengueSJ",1,7,"naive",1039,13.9500000000001,148.532077465423,5,19,0,46,95,10.6340631137959,NA
"480","dengueSJ",1,8,"naive",1039,13.4500000000001,138.557510277045,5,19,0,44,152,16.5294719394582,NA
"481","dengueSJ",1,1,"naive",1040,9.94999999999978,78.6890176590818,3,14,0,33,47,7.50908690836953,NA
"482","dengueSJ",1,2,"naive",1040,10.4999999999999,87.0483366269942,4,15,0,35,62,9.0724522046647,NA
"483","dengueSJ",1,3,"naive",1040,10.0499999999999,80.1776496160358,4,14,0,33,64,9.60512014482125,NA
"484","dengueSJ",1,4,"naive",1040,9.59999999999989,73.5881605763604,3,13,0,32,65,10.0555550215957,NA
"485","dengueSJ",1,5,"naive",1040,12.3499999999999,118.248808827127,4,17,0,41,80,10.0238412311443,NA
"486","dengueSJ",1,6,"naive",1040,13.9499999999999,149.065625201402,5,19,0,46,95,10.6166443350773,NA
